node_id,node_type
B01490,beneficiary
U00673,user
B05092,beneficiary
B03698,beneficiary
B14342,beneficiary
U00656,user
B06118,beneficiary
B07794,beneficiary
B03287,beneficiary
B12057,beneficiary
B04624,beneficiary
B12303,beneficiary
U00232,user
B09881,beneficiary
B01759,beneficiary
B03804,beneficiary
B07751,beneficiary
B18051,beneficiary
B09039,beneficiary
B19402,beneficiary
B19252,beneficiary
B12202,beneficiary
B08736,beneficiary
B01318,beneficiary
B05272,beneficiary
B01811,beneficiary
B17436,beneficiary
B04266,beneficiary
B00667,beneficiary
B14880,beneficiary
B13491,beneficiary
B17570,beneficiary
B06648,beneficiary
B01047,beneficiary
B06784,beneficiary
B05931,beneficiary
B18484,beneficiary
B08496,beneficiary
B17397,beneficiary
B17184,beneficiary
B17214,beneficiary
B07550,beneficiary
B18308,beneficiary
B06628,beneficiary
B05197,beneficiary
B01378,beneficiary
B02238,beneficiary
B05763,beneficiary
B07311,beneficiary
B00942,beneficiary
B16978,beneficiary
B07661,beneficiary
B18608,beneficiary
B12492,beneficiary
B13572,beneficiary
B02878,beneficiary
B07541,beneficiary
B06457,beneficiary
B11012,beneficiary
B06742,beneficiary
B09239,beneficiary
B02643,beneficiary
B19515,beneficiary
B17423,beneficiary
B09283,beneficiary
B06296,beneficiary
B03592,beneficiary
B05577,beneficiary
B14593,beneficiary
B15317,beneficiary
B01015,beneficiary
B10074,beneficiary
B10131,beneficiary
B15341,beneficiary
B16515,beneficiary
B14568,beneficiary
B01149,beneficiary
B01073,beneficiary
B09443,beneficiary
B11122,beneficiary
B10116,beneficiary
B01808,beneficiary
B07231,beneficiary
B00083,beneficiary
B17237,beneficiary
B11289,beneficiary
B06707,beneficiary
B06901,beneficiary
B02107,beneficiary
B02573,beneficiary
B18987,beneficiary
B02714,beneficiary
B10768,beneficiary
B10365,beneficiary
B05875,beneficiary
B06910,beneficiary
B13349,beneficiary
B17848,beneficiary
B10187,beneficiary
B09690,beneficiary
B16447,beneficiary
B15944,beneficiary
B15061,beneficiary
B12007,beneficiary
B14479,beneficiary
U00260,user
U00937,user
B13643,beneficiary
B11816,beneficiary
B16650,beneficiary
B19977,beneficiary
B03633,beneficiary
B06923,beneficiary
B03818,beneficiary
B12368,beneficiary
B04029,beneficiary
B12475,beneficiary
B04823,beneficiary
B14393,beneficiary
B13488,beneficiary
B08648,beneficiary
B06424,beneficiary
U00436,user
B02272,beneficiary
B18957,beneficiary
B11057,beneficiary
B12597,beneficiary
B13432,beneficiary
B01859,beneficiary
B11410,beneficiary
B16372,beneficiary
B07339,beneficiary
B17101,beneficiary
B17516,beneficiary
B19206,beneficiary
B11456,beneficiary
B08977,beneficiary
B16154,beneficiary
B14753,beneficiary
B06297,beneficiary
B08248,beneficiary
B00538,beneficiary
B00516,beneficiary
B10439,beneficiary
B17057,beneficiary
B09022,beneficiary
B12473,beneficiary
B08159,beneficiary
B02371,beneficiary
B04037,beneficiary
B08013,beneficiary
B11051,beneficiary
U00589,user
B11386,beneficiary
B02189,beneficiary
B08651,beneficiary
B00756,beneficiary
B10105,beneficiary
B14955,beneficiary
B00006,beneficiary
B04237,beneficiary
B19027,beneficiary
B11060,beneficiary
B00400,beneficiary
B06047,beneficiary
B13102,beneficiary
B14820,beneficiary
B12041,beneficiary
B16374,beneficiary
B18693,beneficiary
B01961,beneficiary
B02491,beneficiary
B14884,beneficiary
B08713,beneficiary
U00896,user
B16891,beneficiary
U00284,user
B09666,beneficiary
B13244,beneficiary
B17349,beneficiary
B00086,beneficiary
B11021,beneficiary
B06119,beneficiary
B12405,beneficiary
B03016,beneficiary
B17762,beneficiary
B06439,beneficiary
B13450,beneficiary
B02413,beneficiary
B13022,beneficiary
U00493,user
B10325,beneficiary
B15498,beneficiary
B08414,beneficiary
B10465,beneficiary
B11763,beneficiary
B16363,beneficiary
B00280,beneficiary
B10369,beneficiary
B10457,beneficiary
B17910,beneficiary
B12354,beneficiary
B13820,beneficiary
B11729,beneficiary
B16795,beneficiary
B03847,beneficiary
B13049,beneficiary
B07846,beneficiary
B05363,beneficiary
B19983,beneficiary
B11247,beneficiary
B16960,beneficiary
B08608,beneficiary
B11847,beneficiary
B17087,beneficiary
B08728,beneficiary
B01091,beneficiary
B09432,beneficiary
B17260,beneficiary
B11126,beneficiary
B03995,beneficiary
U00208,user
B04187,beneficiary
B10585,beneficiary
B11841,beneficiary
B09827,beneficiary
B11782,beneficiary
B19931,beneficiary
B16780,beneficiary
B19085,beneficiary
B08254,beneficiary
B19480,beneficiary
B07496,beneficiary
B11787,beneficiary
B06938,beneficiary
B11352,beneficiary
B19364,beneficiary
B00961,beneficiary
B07566,beneficiary
B08525,beneficiary
B14009,beneficiary
B12116,beneficiary
B11719,beneficiary
B03687,beneficiary
B14372,beneficiary
B07994,beneficiary
B09771,beneficiary
B15216,beneficiary
B15379,beneficiary
B10059,beneficiary
B04474,beneficiary
B09360,beneficiary
B15708,beneficiary
B05572,beneficiary
B10435,beneficiary
B18286,beneficiary
B02768,beneficiary
B08097,beneficiary
B14082,beneficiary
B15418,beneficiary
B19631,beneficiary
B02171,beneficiary
B02562,beneficiary
B13617,beneficiary
B02409,beneficiary
B05123,beneficiary
B19360,beneficiary
B18190,beneficiary
B08612,beneficiary
B19495,beneficiary
B13129,beneficiary
B16785,beneficiary
B07335,beneficiary
B15352,beneficiary
U00983,user
B06661,beneficiary
B14545,beneficiary
B15315,beneficiary
B01370,beneficiary
B02934,beneficiary
B06689,beneficiary
B08339,beneficiary
B13614,beneficiary
B17735,beneficiary
B11557,beneficiary
B13278,beneficiary
B00912,beneficiary
B08325,beneficiary
B10203,beneficiary
B01507,beneficiary
B15914,beneficiary
B00690,beneficiary
B14773,beneficiary
B05370,beneficiary
B19389,beneficiary
B17927,beneficiary
B12581,beneficiary
B08607,beneficiary
B02938,beneficiary
B02589,beneficiary
B02774,beneficiary
B15834,beneficiary
B12774,beneficiary
B08827,beneficiary
B10808,beneficiary
B14522,beneficiary
B12775,beneficiary
B17378,beneficiary
B03588,beneficiary
B01848,beneficiary
B19074,beneficiary
B02543,beneficiary
B18895,beneficiary
B09053,beneficiary
B18014,beneficiary
B03759,beneficiary
B09757,beneficiary
B15554,beneficiary
B00251,beneficiary
U00090,user
B04203,beneficiary
B03883,beneficiary
B17076,beneficiary
B08054,beneficiary
B19845,beneficiary
B07271,beneficiary
B01847,beneficiary
B15751,beneficiary
B09421,beneficiary
B12889,beneficiary
B00648,beneficiary
B06233,beneficiary
B12806,beneficiary
B17049,beneficiary
B07738,beneficiary
B04901,beneficiary
B00872,beneficiary
B12213,beneficiary
B01312,beneficiary
B02160,beneficiary
B12859,beneficiary
B00078,beneficiary
U00020,user
B08306,beneficiary
B19556,beneficiary
B10400,beneficiary
B18790,beneficiary
B10440,beneficiary
B02422,beneficiary
B16401,beneficiary
B09950,beneficiary
B02843,beneficiary
B09163,beneficiary
B01337,beneficiary
B18400,beneficiary
B03996,beneficiary
B13387,beneficiary
B06299,beneficiary
B10381,beneficiary
B10921,beneficiary
B19765,beneficiary
B07497,beneficiary
B10231,beneficiary
B17847,beneficiary
B03348,beneficiary
B09699,beneficiary
B19326,beneficiary
B17609,beneficiary
B12437,beneficiary
B05555,beneficiary
B11246,beneficiary
B17060,beneficiary
B03676,beneficiary
B17737,beneficiary
B14387,beneficiary
B13143,beneficiary
U00178,user
B17021,beneficiary
B07002,beneficiary
B03037,beneficiary
B02947,beneficiary
B16911,beneficiary
B10109,beneficiary
B16812,beneficiary
B08544,beneficiary
B15274,beneficiary
B04505,beneficiary
B18924,beneficiary
B07070,beneficiary
U00927,user
B13425,beneficiary
B16271,beneficiary
B10296,beneficiary
B07386,beneficiary
B02179,beneficiary
B19452,beneficiary
B10395,beneficiary
B08903,beneficiary
B08826,beneficiary
B12196,beneficiary
B02793,beneficiary
B00665,beneficiary
B17373,beneficiary
B02753,beneficiary
B04763,beneficiary
B13579,beneficiary
B18031,beneficiary
B14907,beneficiary
B00151,beneficiary
B19576,beneficiary
B16550,beneficiary
B16557,beneficiary
B03076,beneficiary
B04618,beneficiary
B00784,beneficiary
B18114,beneficiary
B03851,beneficiary
B09607,beneficiary
B01613,beneficiary
B07726,beneficiary
B11769,beneficiary
B15397,beneficiary
B16903,beneficiary
B12348,beneficiary
B12788,beneficiary
B17628,beneficiary
B06601,beneficiary
B12039,beneficiary
B15652,beneficiary
B19475,beneficiary
B05447,beneficiary
B13250,beneficiary
B00313,beneficiary
B12839,beneficiary
B05923,beneficiary
B08867,beneficiary
B06023,beneficiary
B01917,beneficiary
B16678,beneficiary
B02310,beneficiary
B02059,beneficiary
B10041,beneficiary
B11180,beneficiary
B17274,beneficiary
B08997,beneficiary
B00145,beneficiary
B07905,beneficiary
B13178,beneficiary
B14564,beneficiary
B16990,beneficiary
B06600,beneficiary
B09305,beneficiary
B04722,beneficiary
B12153,beneficiary
B02569,beneficiary
B10192,beneficiary
B15329,beneficiary
B16425,beneficiary
B19228,beneficiary
B01880,beneficiary
B16791,beneficiary
B18938,beneficiary
B18792,beneficiary
B11665,beneficiary
B05605,beneficiary
B01908,beneficiary
B08312,beneficiary
B18287,beneficiary
B15943,beneficiary
B03266,beneficiary
B02935,beneficiary
B17952,beneficiary
B03265,beneficiary
B00269,beneficiary
B07403,beneficiary
B09551,beneficiary
B03273,beneficiary
B01136,beneficiary
B12585,beneficiary
B15616,beneficiary
B13255,beneficiary
B03367,beneficiary
B01270,beneficiary
B14039,beneficiary
B13932,beneficiary
B14170,beneficiary
B16861,beneficiary
B17381,beneficiary
B02050,beneficiary
B06407,beneficiary
B08530,beneficiary
B04903,beneficiary
B06512,beneficiary
B18348,beneficiary
B18118,beneficiary
B10820,beneficiary
B02037,beneficiary
B04240,beneficiary
B10453,beneficiary
B11844,beneficiary
B18955,beneficiary
B10337,beneficiary
B13174,beneficiary
B16250,beneficiary
B04273,beneficiary
B01181,beneficiary
B01814,beneficiary
B17611,beneficiary
B10250,beneficiary
B10412,beneficiary
B02782,beneficiary
B01441,beneficiary
B05848,beneficiary
B15192,beneficiary
B14868,beneficiary
B09915,beneficiary
B11050,beneficiary
B08874,beneficiary
B13537,beneficiary
B00798,beneficiary
B14331,beneficiary
U00933,user
B05713,beneficiary
B00910,beneficiary
B15969,beneficiary
B15179,beneficiary
B15434,beneficiary
B02385,beneficiary
B16761,beneficiary
B04750,beneficiary
B05512,beneficiary
B02250,beneficiary
B04035,beneficiary
B00375,beneficiary
B07026,beneficiary
B18563,beneficiary
B03459,beneficiary
B17042,beneficiary
B06070,beneficiary
B16751,beneficiary
B00293,beneficiary
B10356,beneficiary
B13125,beneficiary
B15275,beneficiary
B03192,beneficiary
B11163,beneficiary
B14881,beneficiary
B07753,beneficiary
B16214,beneficiary
B06226,beneficiary
B01116,beneficiary
B05036,beneficiary
B19632,beneficiary
B16229,beneficiary
B08047,beneficiary
B14485,beneficiary
B11779,beneficiary
B05593,beneficiary
B09789,beneficiary
B11668,beneficiary
B05137,beneficiary
B02534,beneficiary
B13334,beneficiary
B04961,beneficiary
B14268,beneficiary
B14626,beneficiary
B12954,beneficiary
B07801,beneficiary
B02098,beneficiary
B05504,beneficiary
B03141,beneficiary
B16471,beneficiary
B08842,beneficiary
B07740,beneficiary
B15236,beneficiary
B11534,beneficiary
B15499,beneficiary
B02247,beneficiary
B10443,beneficiary
B13185,beneficiary
B07182,beneficiary
B13636,beneficiary
B17081,beneficiary
B19004,beneficiary
B04888,beneficiary
B04647,beneficiary
B02760,beneficiary
B03551,beneficiary
B14046,beneficiary
B15860,beneficiary
B06318,beneficiary
B07160,beneficiary
B16201,beneficiary
B02866,beneficiary
B15857,beneficiary
B07064,beneficiary
B07379,beneficiary
B12922,beneficiary
B04879,beneficiary
B06266,beneficiary
B10488,beneficiary
B01856,beneficiary
B13852,beneficiary
U00904,user
B15720,beneficiary
B17885,beneficiary
B02817,beneficiary
B03669,beneficiary
B08095,beneficiary
B01050,beneficiary
B05630,beneficiary
B10693,beneficiary
B06986,beneficiary
B15830,beneficiary
U00605,user
B08422,beneficiary
B13134,beneficiary
B18872,beneficiary
B07091,beneficiary
U00603,user
B08693,beneficiary
B14745,beneficiary
B09609,beneficiary
U00276,user
B15543,beneficiary
B01183,beneficiary
B03434,beneficiary
B04735,beneficiary
B18430,beneficiary
B19347,beneficiary
B01107,beneficiary
B01160,beneficiary
B11261,beneficiary
B19928,beneficiary
U00851,user
B07357,beneficiary
B18856,beneficiary
B14719,beneficiary
U00932,user
B17572,beneficiary
U00706,user
B09620,beneficiary
B04168,beneficiary
B06951,beneficiary
B12058,beneficiary
B00021,beneficiary
B05558,beneficiary
B00513,beneficiary
B17078,beneficiary
B05767,beneficiary
B06405,beneficiary
B14535,beneficiary
B02241,beneficiary
B07104,beneficiary
B02165,beneficiary
B07570,beneficiary
B14851,beneficiary
B06154,beneficiary
B10205,beneficiary
B13017,beneficiary
B07263,beneficiary
B16563,beneficiary
B13915,beneficiary
B09120,beneficiary
B18496,beneficiary
B06878,beneficiary
B05078,beneficiary
B13251,beneficiary
B10842,beneficiary
B07022,beneficiary
B16988,beneficiary
B11314,beneficiary
B08514,beneficiary
B08967,beneficiary
B18408,beneficiary
B09258,beneficiary
B09723,beneficiary
B14134,beneficiary
B10313,beneficiary
B05857,beneficiary
U00271,user
B03017,beneficiary
B05698,beneficiary
B17799,beneficiary
B16292,beneficiary
B06197,beneficiary
B07153,beneficiary
B15089,beneficiary
B07119,beneficiary
B16161,beneficiary
B08243,beneficiary
B13839,beneficiary
B02691,beneficiary
B06843,beneficiary
B16929,beneficiary
B14262,beneficiary
B17706,beneficiary
B05057,beneficiary
B07552,beneficiary
B06553,beneficiary
B07437,beneficiary
B08649,beneficiary
B08471,beneficiary
B19258,beneficiary
B04892,beneficiary
B00595,beneficiary
B05904,beneficiary
B16955,beneficiary
B15462,beneficiary
U00350,user
B02284,beneficiary
B18422,beneficiary
U00324,user
B18650,beneficiary
B00113,beneficiary
B03753,beneficiary
B19841,beneficiary
B06575,beneficiary
B09571,beneficiary
U00422,user
B00054,beneficiary
B19435,beneficiary
B04308,beneficiary
B09602,beneficiary
B04442,beneficiary
B13830,beneficiary
B02723,beneficiary
B10386,beneficiary
B02900,beneficiary
B01846,beneficiary
B08457,beneficiary
B12608,beneficiary
B15560,beneficiary
B02251,beneficiary
B07746,beneficiary
U00685,user
B10924,beneficiary
B04919,beneficiary
B17854,beneficiary
B07068,beneficiary
U00307,user
B18323,beneficiary
B05600,beneficiary
B03768,beneficiary
B16741,beneficiary
B10516,beneficiary
B02646,beneficiary
B16617,beneficiary
B16023,beneficiary
B10082,beneficiary
B19130,beneficiary
B07155,beneficiary
B10988,beneficiary
B15832,beneficiary
B06643,beneficiary
B01779,beneficiary
B06127,beneficiary
B08683,beneficiary
B04175,beneficiary
B13363,beneficiary
B06509,beneficiary
B03798,beneficiary
B14981,beneficiary
B10141,beneficiary
B12254,beneficiary
B09002,beneficiary
B19554,beneficiary
B01641,beneficiary
B13783,beneficiary
B09364,beneficiary
U00939,user
B01638,beneficiary
B00190,beneficiary
B15202,beneficiary
B12935,beneficiary
B15323,beneficiary
B00926,beneficiary
B18036,beneficiary
B08696,beneficiary
B13602,beneficiary
B13748,beneficiary
B02249,beneficiary
B13241,beneficiary
B19039,beneficiary
B13350,beneficiary
B00561,beneficiary
B00905,beneficiary
B18714,beneficiary
B09906,beneficiary
B02553,beneficiary
U00945,user
B03732,beneficiary
U00202,user
B13929,beneficiary
B06460,beneficiary
B08792,beneficiary
B15116,beneficiary
B03946,beneficiary
B08743,beneficiary
B11278,beneficiary
B05861,beneficiary
B11845,beneficiary
B04506,beneficiary
B13583,beneficiary
B16630,beneficiary
B09019,beneficiary
B11760,beneficiary
B02286,beneficiary
U00943,user
B04191,beneficiary
U00146,user
B15712,beneficiary
B10257,beneficiary
B13675,beneficiary
B10661,beneficiary
B06316,beneficiary
B04092,beneficiary
B15679,beneficiary
B02537,beneficiary
B13138,beneficiary
B03448,beneficiary
B04966,beneficiary
B00769,beneficiary
B16212,beneficiary
B15785,beneficiary
B11405,beneficiary
B02921,beneficiary
B09897,beneficiary
B12126,beneficiary
B09361,beneficiary
B11134,beneficiary
B07500,beneficiary
B00537,beneficiary
B05255,beneficiary
B08007,beneficiary
B13763,beneficiary
B17852,beneficiary
B05574,beneficiary
U00974,user
B06813,beneficiary
B04024,beneficiary
B14782,beneficiary
B03355,beneficiary
B08899,beneficiary
U00293,user
B14774,beneficiary
B18027,beneficiary
U00693,user
B05280,beneficiary
B13132,beneficiary
B09797,beneficiary
B02151,beneficiary
B15053,beneficiary
U00833,user
B09416,beneficiary
B12423,beneficiary
B00388,beneficiary
B02799,beneficiary
B16694,beneficiary
B04486,beneficiary
B13785,beneficiary
B06752,beneficiary
B17055,beneficiary
B14537,beneficiary
B00713,beneficiary
B14833,beneficiary
B05745,beneficiary
B09703,beneficiary
B09940,beneficiary
B06237,beneficiary
B07164,beneficiary
B06821,beneficiary
B14656,beneficiary
B09847,beneficiary
B06166,beneficiary
B12856,beneficiary
B10470,beneficiary
B02889,beneficiary
B15395,beneficiary
B02625,beneficiary
B06701,beneficiary
U00591,user
B09381,beneficiary
B18660,beneficiary
B00993,beneficiary
B08451,beneficiary
B15615,beneficiary
B01677,beneficiary
B17869,beneficiary
B13268,beneficiary
B03402,beneficiary
B10270,beneficiary
B19000,beneficiary
B06053,beneficiary
B15715,beneficiary
B15981,beneficiary
B15897,beneficiary
B11141,beneficiary
B10137,beneficiary
B19141,beneficiary
B12417,beneficiary
B16834,beneficiary
B00517,beneficiary
B00861,beneficiary
B19157,beneficiary
B00015,beneficiary
B17126,beneficiary
B13085,beneficiary
B15842,beneficiary
U00509,user
B05200,beneficiary
B08423,beneficiary
B15153,beneficiary
B16598,beneficiary
B14583,beneficiary
B16703,beneficiary
B06943,beneficiary
B14221,beneficiary
B14910,beneficiary
B01046,beneficiary
B09286,beneficiary
B01487,beneficiary
B15217,beneficiary
B09534,beneficiary
B17044,beneficiary
B08004,beneficiary
B10423,beneficiary
B08491,beneficiary
B15015,beneficiary
B08361,beneficiary
B17082,beneficiary
B02880,beneficiary
B17035,beneficiary
B13921,beneficiary
B11616,beneficiary
B09543,beneficiary
B11840,beneficiary
B18504,beneficiary
B02707,beneficiary
B11617,beneficiary
B05348,beneficiary
U00033,user
B12375,beneficiary
B11653,beneficiary
B18775,beneficiary
B01745,beneficiary
B15621,beneficiary
B02533,beneficiary
B18546,beneficiary
B04080,beneficiary
B07608,beneficiary
B15602,beneficiary
B18865,beneficiary
B10971,beneficiary
U00053,user
B02319,beneficiary
U00571,user
B01076,beneficiary
B16342,beneficiary
B16538,beneficiary
B00712,beneficiary
B09995,beneficiary
B03412,beneficiary
B03254,beneficiary
B11774,beneficiary
U00826,user
B05311,beneficiary
B07359,beneficiary
B03774,beneficiary
B18309,beneficiary
B09530,beneficiary
B07005,beneficiary
B07054,beneficiary
B13620,beneficiary
U00811,user
B05632,beneficiary
B13383,beneficiary
B16646,beneficiary
B19705,beneficiary
B10491,beneficiary
B16172,beneficiary
B11799,beneficiary
B11426,beneficiary
B09644,beneficiary
B19684,beneficiary
