source,target,amount,is_fraud
U00740,B18348,3988.19,0
U00293,B18349,205.98,0
U00555,B18350,4781.42,0
U00271,B18351,3519.42,0
U00883,B18352,7422.67,1
U00096,B18353,5282.28,0
U00734,B18354,8852.61,0
U00806,B18355,33408.51,1
U00946,B18356,2162.31,0
U00206,B18357,3995.17,0
U00178,B18358,13109.08,1
U00861,B18359,364.06,0
U00277,B18360,15619.55,1
U00277,B18361,8027.22,0
U00276,B18362,4080.74,1
U00046,B18363,16005.64,1
U00731,B18364,4098.89,0
U00950,B18365,6982.22,0
U00005,B18366,660.43,0
U00923,B18367,16933.68,1
U00061,B18368,1458.47,0
U00169,B18369,3363.59,0
U00818,B18370,3390.89,1
U00005,B18371,2754.15,0
U00650,B18372,4786.35,0
U00270,B18373,942.21,0
U00055,B18374,20216.55,1
U00056,B18375,74663.32,1
U00334,B18376,9322.9,1
U00016,B18377,3357.97,0
U00977,B18378,527.31,0
U00332,B18379,2828.18,0
U00496,B18380,734.38,0
U00003,B18381,5354.5,0
U00740,B18382,5830.51,0
U00591,B18383,19662.92,1
U00687,B18384,21234.05,1
U00349,B18385,10261.44,1
U00383,B18386,687.32,0
U00991,B18387,46263.71,1
U00938,B18388,847.64,0
U00314,B18389,322.15,0
U00401,B18390,115.39,0
U00841,B18391,18771.15,1
U00799,B18392,960.2,0
U00570,B18393,291.98,0
U00057,B18394,470.68,0
U00681,B18395,137.78,0
U00853,B18396,1135.85,0
U00220,B18397,4031.28,0
U00812,B18398,59120.31,1
U00838,B18399,2851.78,0
U00220,B18400,910.05,0
U00515,B18401,2167.01,0
U00921,B18402,693.45,0
U00434,B18403,684.79,0
U00495,B18404,937.41,0
U00397,B18405,18419.79,1
U00908,B18406,34089.42,1
U00408,B18407,2194.48,0
U00455,B18408,18192.32,1
U00460,B18409,716.88,0
U00130,B18410,1220.3,0
U00767,B18411,118.67,0
U00410,B18412,4636.49,0
U00836,B18413,4392.23,0
U00091,B18414,10685.69,1
U00844,B18415,3045.33,0
U00211,B18416,3421.6,0
U00545,B18417,796.94,0
U00423,B18418,3092.89,1
U00901,B18419,2286.7,0
U00317,B18420,485.38,0
U00376,B18421,1238.48,0
U00861,B18422,3151.7,0
U00154,B18423,1124.49,0
U00983,B18424,1942.76,0
U00336,B18425,339.27,0
U00591,B18426,3574.37,0
U00941,B18427,547.66,0
U00992,B18428,11745.83,1
U00477,B18429,5607.74,0
U00568,B18430,2007.32,0
U00862,B18431,1467.97,0
U00030,B18432,10094.75,1
U00062,B18433,449.65,0
U00892,B18434,6552.7,0
U00843,B18435,200.14,0
U00135,B18436,28.8,0
U00926,B18437,13301.66,1
U00750,B18438,7311.35,0
U00508,B18439,7928.34,1
U00828,B18440,332.31,0
U00710,B18441,333.21,0
U00742,B18442,5716.54,0
U00401,B18443,1112.85,0
U00561,B18444,12633.79,1
U00568,B18445,4651.39,0
U00528,B18446,724.61,0
U00185,B18447,5044.35,0
U00255,B18448,6194.08,1
U00687,B18449,950.93,0
U00628,B18450,982.76,0
U00536,B18451,22138.81,1
U00434,B18452,728.23,0
U00088,B18453,4444.25,0
U00283,B18454,1644.04,0
U00333,B18455,3158.21,0
U00087,B18456,2079.45,1
U00071,B18457,2002.28,0
U00289,B18458,8704.88,1
U00120,B18459,10647.44,1
U00111,B18460,768.35,0
U00154,B18461,430.73,0
U00095,B18462,13995.82,1
U00458,B18463,376.42,0
U00636,B18464,720.63,0
U00509,B18465,2507.21,0
U00587,B18466,51.83,0
U00088,B18467,48380.11,1
U00097,B18468,25429.84,1
U00823,B18469,1570.41,0
U00154,B18470,2579.85,0
U00278,B18471,336.35,0
U00787,B18472,12467.23,1
U00403,B18473,319.86,0
U00845,B18474,4435.33,1
U00207,B18475,340.67,0
U00415,B18476,1543.22,0
U00304,B18477,11920.22,1
U00644,B18478,1809.11,0
U00475,B18479,1215.08,0
U00950,B18480,33678.84,1
U00548,B18481,3264.87,0
U00915,B18482,86835.91,1
U00211,B18483,755.24,0
U00342,B18484,3806.46,0
U00101,B18485,416.81,0
U00559,B18486,227.63,0
U00402,B18487,3887.24,0
U00026,B18488,237.23,0
U00794,B18489,8570.98,1
U00755,B18490,4487.09,0
U00662,B18491,1010.11,0
U00658,B18492,1344.75,0
U00556,B18493,1138.16,0
U00978,B18494,301.41,0
U00732,B18495,10152.92,1
U00312,B18496,59593.73,1
U00982,B18497,1999.62,0
U00674,B18498,47706.94,1
U00236,B18499,6552.75,1
U00373,B18500,30617.13,1
U00421,B18501,12809.12,1
U00584,B18502,23190.79,1
U00917,B18503,21218.06,1
U00760,B18504,266.35,0
U00037,B18505,967.52,0
U00248,B18506,298.41,0
U00436,B18507,7309.46,0
U00924,B18508,1366.61,0
U00284,B18509,331.9,0
U00949,B18510,3620.9,0
U00208,B18511,1862.63,0
U00718,B18512,2280.3,0
U00063,B18513,184.26,0
U00017,B18514,2048.94,0
U00649,B18515,1564.2,1
U00370,B18516,1025.43,0
U00362,B18517,17855.87,1
U00923,B18518,236.92,0
U00226,B18519,16327.4,1
U00770,B18520,820.67,0
U00368,B18521,25178.44,1
U00397,B18522,8219.04,0
U00718,B18523,7407.28,0
U00775,B18524,437.65,0
U00226,B18525,3801.62,0
U00642,B18526,748.16,0
U00788,B18527,629.81,0
U00714,B18528,45684.06,1
U00566,B18529,2148.46,0
U00169,B18530,2467.02,0
U00968,B18531,6300.26,0
U00312,B18532,1249.88,0
U00660,B18533,429.16,0
U00600,B18534,776.18,0
U00511,B18535,435.0,0
U00175,B18536,4848.27,0
U00024,B18537,1230.76,0
U00835,B18538,2375.69,0
U00935,B18539,5.57,0
U00711,B18540,1665.58,0
U00896,B18541,4129.24,0
U00818,B18542,280.81,0
U00654,B18543,1047.81,0
U00083,B18544,306.28,0
U00487,B18545,137.41,0
U00241,B18546,6335.38,0
U00050,B18547,473.48,0
U00834,B18548,4842.77,0
U00054,B18549,155.04,0
U00028,B18550,14326.99,1
U00559,B18551,4368.58,0
U00369,B18552,810.53,0
U00627,B18553,3286.67,1
U00470,B18554,85966.83,1
U00331,B18555,7818.69,0
U00833,B18556,19594.4,1
U00398,B18557,3672.65,0
U00295,B18558,37251.36,1
U00181,B18559,41.65,0
U00238,B18560,676.58,0
U00347,B18561,7688.75,0
U00618,B18562,842.38,0
U00296,B18563,5553.43,0
U00972,B18564,21214.05,1
U00141,B18565,2140.09,0
U00142,B18566,2326.96,1
U00585,B18567,32837.96,1
U00268,B18568,4527.41,0
U00306,B18569,99675.96,1
U00682,B18570,13072.89,1
U00372,B18571,7846.47,0
U00644,B18572,1350.24,0
U00700,B18573,21318.68,1
U00201,B18574,410.5,0
U00076,B18575,15667.99,1
U00360,B18576,397.3,0
U00195,B18577,456.09,0
U00555,B18578,1118.36,0
U00856,B18579,1964.89,0
U00683,B18580,1896.06,0
U00943,B18581,34409.07,1
U00103,B18582,234.3,0
U00445,B18583,3925.58,0
U00677,B18584,281.1,0
U00410,B18585,57027.95,1
U00484,B18586,329.73,0
U00550,B18587,6401.92,0
U00816,B18588,2251.88,0
U00532,B18589,2346.34,0
U00165,B18590,1399.59,0
U00580,B18591,249.35,0
U00720,B18592,240.54,0
U00578,B18593,1978.49,0
U00903,B18594,1766.66,0
U00159,B18595,857.06,1
U00364,B18596,33267.23,1
U00403,B18597,10296.34,1
U00073,B18598,1185.68,0
U00537,B18599,28295.12,1
U00207,B18600,16039.37,1
U00972,B18601,593.7,0
U00629,B18602,785.56,0
U00093,B18603,74411.95,1
U00107,B18604,1419.38,0
U00886,B18605,663.94,0
U00211,B18606,3071.3,0
U00540,B18607,3426.24,0
U00947,B18608,3260.31,0
U00008,B18609,65851.14,1
U00533,B18610,1415.39,0
U00228,B18611,3121.14,0
U00925,B18612,3351.92,0
U00913,B18613,41.2,0
U00404,B18614,38044.46,1
U00172,B18615,2856.58,1
U00339,B18616,47.43,0
U00751,B18617,16160.55,1
U00667,B18618,1519.81,0
U00318,B18619,2128.25,0
U00529,B18620,98.3,0
U00926,B18621,1193.86,0
U00721,B18622,2701.09,0
U00908,B18623,284.99,0
U00644,B18624,7744.46,0
U00065,B18625,1249.71,0
U00823,B18626,1617.44,0
U00297,B18627,1551.66,0
U00317,B18628,1897.99,0
U00148,B18629,7965.74,1
U00957,B18630,1617.64,0
U00531,B18631,1140.78,0
U00262,B18632,414.69,0
U00496,B18633,27723.0,1
U00769,B18634,30919.79,1
U00387,B18635,1364.56,0
U00732,B18636,56275.08,1
U00431,B18637,20534.29,1
U00731,B18638,26436.91,1
U00511,B18639,26047.24,1
U00408,B18640,852.44,0
U00363,B18641,89674.59,1
U00784,B18642,35.35,0
U00012,B18643,727.81,0
U00972,B18644,2975.76,0
U00697,B18645,4163.49,0
U00475,B18646,677.73,0
U00424,B18647,20294.11,1
U00914,B18648,1504.14,1
U00616,B18649,15906.95,1
U00823,B18650,60671.95,1
U00980,B18651,7085.47,0
U00600,B18652,2677.2,0
U00559,B18653,7823.63,1
U00551,B18654,2630.07,0
U00315,B18655,2040.65,0
U00715,B18656,1003.93,0
U00528,B18657,29791.79,1
U00678,B18658,501.15,0
U00915,B18659,1759.72,0
U00750,B18660,2307.58,0
U00197,B18661,31593.31,1
U00358,B18662,2107.73,0
U00716,B18663,10810.71,1
U00680,B18664,39177.24,1
U00356,B18665,3071.89,0
U00800,B18666,1105.76,0
U00683,B18667,15485.54,1
U00513,B18668,22069.23,1
U00968,B18669,14708.08,1
U00185,B18670,41.55,0
U00834,B18671,1165.7,0
U00076,B18672,9833.86,1
U00867,B18673,3622.69,0
U00503,B18674,1025.71,0
U00923,B18675,6282.44,0
U00157,B18676,736.18,0
U00097,B18677,12497.34,1
U00074,B18678,18277.33,1
U00602,B18679,501.4,0
U00182,B18680,1944.56,0
U00958,B18681,168.01,0
U00509,B18682,479.48,0
U00612,B18683,4692.88,0
U00656,B18684,1124.53,0
U00891,B18685,5564.54,0
U00692,B18686,6137.2,0
U00661,B18687,14258.97,1
U00354,B18688,2185.63,0
U00973,B18689,1303.7,0
U00666,B18690,1029.21,0
U00243,B18691,995.15,0
U00715,B18692,334.99,0
U00623,B18693,7982.71,0
U00203,B18694,3869.39,0
U00411,B18695,729.68,0
U00900,B18696,18.55,0
U00455,B18697,13672.09,1
U00920,B18698,2462.87,0
U00502,B18699,21970.06,1
U00697,B18700,11507.43,1
U00702,B18701,1082.64,0
U00280,B18702,2277.49,0
U00753,B18703,1980.69,0
U00576,B18704,692.67,0
U00824,B18705,149.51,0
U00411,B18706,3250.1,0
U00083,B18707,22700.3,1
U00584,B18708,39452.13,1
U00840,B18709,2953.42,0
U00848,B18710,1148.3,0
U00000,B18711,72090.27,1
U00081,B18712,3129.23,0
U00019,B18713,1054.4,0
U00442,B18714,942.41,0
U00897,B18715,1635.59,0
U00423,B18716,7155.86,0
U00853,B18717,960.26,0
U00564,B18718,28977.92,1
U00027,B18719,3128.53,0
U00598,B18720,1237.78,0
U00257,B18721,4274.69,0
U00561,B18722,812.06,0
U00838,B18723,13466.9,1
U00154,B18724,1469.61,0
U00236,B18725,51242.87,1
U00885,B18726,324.16,0
U00342,B18727,3213.87,0
U00169,B18728,1848.1,0
U00138,B18729,66.12,0
U00058,B18730,7281.32,0
U00523,B18731,1166.22,0
U00397,B18732,11552.82,1
U00006,B18733,158.78,0
U00162,B18734,8567.89,1
U00787,B18735,42451.16,1
U00490,B18736,904.0,0
U00539,B18737,22800.54,1
U00907,B18738,983.49,0
U00923,B18739,296.87,0
U00995,B18740,16949.16,1
U00272,B18741,27.67,0
U00288,B18742,31618.95,1
U00262,B18743,1198.21,0
U00823,B18744,3881.93,0
U00226,B18745,918.44,0
U00952,B18746,20865.15,1
U00674,B18747,1373.21,0
U00199,B18748,39701.41,1
U00530,B18749,29850.6,1
U00730,B18750,954.6,0
U00847,B18751,1181.12,0
U00663,B18752,444.66,0
U00883,B18753,18963.8,1
U00136,B18754,147.78,0
U00447,B18755,21915.77,1
U00229,B18756,18277.36,1
U00149,B18757,411.64,0
U00666,B18758,1788.17,0
U00961,B18759,755.43,0
U00897,B18760,33635.93,1
U00001,B18761,3403.88,0
U00939,B18762,10041.12,1
U00510,B18763,21515.01,1
U00008,B18764,1263.13,0
U00904,B18765,149.11,0
U00162,B18766,3783.36,0
U00705,B18767,9277.74,1
U00278,B18768,7831.22,1
U00546,B18769,1093.11,0
U00126,B18770,4516.04,0
U00416,B18771,65.12,0
U00895,B18772,5802.79,0
U00784,B18773,922.35,0
U00492,B18774,17731.02,1
U00608,B18775,72942.62,1
U00415,B18776,1331.71,0
U00248,B18777,19361.33,1
U00421,B18778,11506.74,0
U00680,B18779,77.29,0
U00182,B18780,11903.46,1
U00450,B18781,743.22,0
U00907,B18782,56374.8,1
U00560,B18783,5506.68,0
U00539,B18784,5258.36,0
U00399,B18785,61210.92,1
U00693,B18786,552.48,0
U00989,B18787,15590.01,1
U00958,B18788,325.82,0
U00334,B18789,93629.68,1
U00799,B18790,8687.24,1
U00100,B18791,1821.55,0
U00310,B18792,1862.52,0
U00722,B18793,192.76,0
U00133,B18794,2129.11,0
U00850,B18795,397.09,0
U00658,B18796,747.29,0
U00744,B18797,3197.81,0
U00015,B18798,394.04,0
U00645,B18799,4220.85,0
U00633,B18800,74.54,0
U00280,B18801,1341.51,0
U00989,B18802,846.81,0
U00584,B18803,9100.2,1
U00101,B18804,3556.1,0
U00587,B18805,56515.64,1
U00845,B18806,13280.31,1
U00801,B18807,43563.66,1
U00848,B18808,5063.11,0
U00047,B18809,18603.75,1
U00912,B18810,26810.29,1
U00760,B18811,4106.21,0
U00628,B18812,763.02,0
U00471,B18813,750.81,0
U00864,B18814,1315.98,0
U00645,B18815,1787.51,0
U00000,B18816,2942.43,0
U00410,B18817,391.78,0
U00299,B18818,2207.88,0
U00256,B18819,22877.94,1
U00656,B18820,271.45,0
U00442,B18821,840.02,0
U00129,B18822,95478.07,1
U00627,B18823,1353.02,0
U00394,B18824,504.86,0
U00428,B18825,19746.28,1
U00841,B18826,13855.46,1
U00308,B18827,2197.22,0
U00356,B18828,463.37,0
U00061,B18829,32366.74,1
U00050,B18830,4625.02,0
U00694,B18831,2097.46,0
U00048,B18832,1164.37,0
U00980,B18833,1135.94,0
U00137,B18834,2867.51,0
U00354,B18835,9930.96,1
U00907,B18836,287.96,0
U00256,B18837,460.94,0
U00280,B18838,2566.28,0
U00247,B18839,1544.44,0
U00978,B18840,1563.7,0
U00294,B18841,3913.35,0
U00549,B18842,5992.03,0
U00905,B18843,1417.1,0
U00445,B18844,33.22,0
U00425,B18845,2047.22,0
U00512,B18846,232.44,0
U00889,B18847,18057.11,1
U00809,B18848,826.93,0
U00888,B18849,37379.47,1
U00070,B18850,935.77,0
U00051,B18851,1194.35,0
U00642,B18852,1475.99,0
U00572,B18853,1409.03,0
U00280,B18854,1303.06,0
U00074,B18855,1378.07,0
U00814,B18856,44306.22,1
U00059,B18857,604.13,0
U00388,B18858,92744.53,1
U00583,B18859,22120.48,1
U00268,B18860,191.34,0
U00890,B18861,182.25,0
U00432,B18862,1612.34,0
U00371,B18863,2301.99,0
U00207,B18864,3396.76,0
U00642,B18865,5914.2,0
U00844,B18866,2215.53,0
U00305,B18867,812.42,0
U00762,B18868,2298.07,0
U00590,B18869,344.34,0
U00036,B18870,3825.73,0
U00864,B18871,747.79,0
U00278,B18872,1748.82,0
U00175,B18873,1855.93,0
U00409,B18874,6244.1,1
U00648,B18875,626.14,0
U00521,B18876,2159.36,0
U00435,B18877,830.77,0
U00616,B18878,10838.22,1
U00786,B18879,20065.9,1
U00036,B18880,4.48,0
U00594,B18881,1912.38,0
U00088,B18882,1293.61,0
U00998,B18883,3925.75,0
U00844,B18884,2380.42,0
U00534,B18885,248.19,0
U00546,B18886,59.45,0
U00828,B18887,1298.13,0
U00927,B18888,10318.57,1
U00898,B18889,3696.27,0
U00452,B18890,25102.89,1
U00059,B18891,73753.9,1
U00651,B18892,145.98,0
U00466,B18893,6005.96,0
U00723,B18894,3521.78,1
U00654,B18895,58774.08,1
U00831,B18896,2364.47,0
U00883,B18897,811.16,0
U00229,B18898,49331.57,1
U00537,B18899,1512.54,0
U00808,B18900,689.8,0
U00996,B18901,838.98,0
U00734,B18902,39059.57,1
U00995,B18903,930.75,0
U00959,B18904,2269.5,0
U00689,B18905,534.97,0
U00532,B18906,2905.03,0
U00430,B18907,26896.03,1
U00623,B18908,777.05,0
U00670,B18909,87360.18,1
U00560,B18910,2273.38,0
U00367,B18911,2003.17,1
U00933,B18912,2878.2,0
U00386,B18913,4461.95,1
U00872,B18914,1819.98,1
U00046,B18915,1322.98,0
U00134,B18916,2297.57,0
U00109,B18917,4236.49,0
U00806,B18918,789.34,0
U00700,B18919,49531.12,1
U00788,B18920,37726.58,1
U00542,B18921,2158.79,0
U00414,B18922,6059.24,1
U00555,B18923,49.05,0
U00186,B18924,10597.42,1
U00741,B18925,32554.25,1
U00266,B18926,44463.84,1
U00817,B18927,531.05,0
U00029,B18928,11305.01,1
U00851,B18929,1696.36,0
U00243,B18930,2562.28,0
U00026,B18931,28319.58,1
U00264,B18932,25292.4,1
U00382,B18933,62817.52,1
U00671,B18934,475.07,0
U00306,B18935,47.72,0
U00597,B18936,513.14,0
U00386,B18937,1664.82,0
U00287,B18938,665.27,0
U00714,B18939,45141.82,1
U00853,B18940,9125.3,1
U00441,B18941,1023.33,0
U00458,B18942,42683.18,1
U00640,B18943,859.41,0
U00602,B18944,5183.7,0
U00696,B18945,3650.77,0
U00507,B18946,4040.94,0
U00281,B18947,15946.31,1
U00879,B18948,235.46,0
U00150,B18949,20504.9,1
U00464,B18950,557.26,0
U00093,B18951,7161.11,1
U00526,B18952,55.27,0
U00405,B18953,7653.72,0
U00067,B18954,88431.97,1
U00928,B18955,11896.58,1
U00441,B18956,13015.24,0
U00547,B18957,278.53,0
U00568,B18958,187.12,0
U00907,B18959,552.69,0
U00700,B18960,58308.77,1
U00984,B18961,22105.55,1
U00697,B18962,576.29,0
U00716,B18963,30235.65,1
U00312,B18964,357.0,0
U00075,B18965,8782.84,1
U00451,B18966,2086.98,0
U00537,B18967,356.4,0
U00867,B18968,3688.57,0
U00988,B18969,2901.19,0
U00427,B18970,1064.45,0
U00888,B18971,8326.48,1
U00959,B18972,1782.04,0
U00592,B18973,7045.59,1
U00481,B18974,75389.18,1
U00168,B18975,27730.92,1
U00715,B18976,2063.14,0
U00788,B18977,3176.04,0
U00391,B18978,1200.48,0
U00879,B18979,1076.87,0
U00317,B18980,2256.96,0
U00975,B18981,11438.51,0
U00579,B18982,887.33,0
U00728,B18983,2440.01,0
U00179,B18984,7258.4,0
U00546,B18985,1412.35,0
U00501,B18986,1126.3,0
U00982,B18987,2044.7,0
U00568,B18988,3657.94,0
U00541,B18989,870.64,0
U00791,B18990,5558.44,1
U00185,B18991,15934.13,1
U00342,B18992,2372.78,0
U00634,B18993,40004.66,1
U00766,B18994,3559.68,0
U00763,B18995,14642.29,1
U00791,B18996,1642.68,0
U00121,B18997,2912.76,0
U00892,B18998,1223.65,0
U00376,B18999,75883.64,1
U00454,B19000,35972.55,1
U00864,B19001,227.03,0
U00409,B19002,2136.65,0
U00412,B19003,1063.15,0
U00759,B19004,1539.71,0
U00227,B19005,86651.22,1
U00298,B19006,13.76,0
U00795,B19007,19787.62,1
U00279,B19008,208.53,0
U00389,B19009,1942.42,0
U00621,B19010,3671.81,0
U00754,B19011,2916.88,0
U00512,B19012,1965.4,0
U00055,B19013,51134.11,1
U00057,B19014,1343.3,0
U00670,B19015,3957.76,0
U00304,B19016,3907.16,0
U00991,B19017,56.55,0
U00486,B19018,1207.96,0
U00065,B19019,1101.77,0
U00811,B19020,1339.25,0
U00635,B19021,1054.37,0
U00601,B19022,3283.26,0
U00226,B19023,2690.01,0
U00079,B19024,11038.75,1
U00739,B19025,1797.16,0
U00036,B19026,2447.51,0
U00981,B19027,85413.74,1
U00959,B19028,2186.37,0
U00943,B19029,3889.25,0
U00064,B19030,482.72,0
U00309,B19031,55463.29,1
U00179,B19032,10183.72,1
U00152,B19033,7429.91,1
U00328,B19034,22.4,0
U00559,B19035,95652.82,1
U00124,B19036,783.54,0
U00080,B19037,2442.12,0
U00903,B19038,48303.11,1
U00377,B19039,22451.71,1
U00992,B19040,1259.25,0
U00365,B19041,12025.31,1
U00008,B19042,697.92,0
U00294,B19043,14625.2,1
U00004,B19044,167.88,0
U00490,B19045,747.46,0
U00527,B19046,778.26,0
U00881,B19047,1951.11,0
U00061,B19048,242.07,0
U00849,B19049,51.82,0
U00004,B19050,3404.43,0
U00716,B19051,7581.57,1
U00914,B19052,1431.21,0
U00625,B19053,1208.17,0
U00881,B19054,89589.23,1
U00139,B19055,245.13,0
U00583,B19056,86191.3,1
U00635,B19057,599.03,0
U00084,B19058,884.72,0
U00553,B19059,3408.46,0
U00021,B19060,909.37,0
U00026,B19061,1346.69,0
U00283,B19062,2374.86,0
U00713,B19063,521.49,0
U00023,B19064,1961.65,0
U00992,B19065,82818.51,1
U00656,B19066,8246.81,0
U00669,B19067,1215.31,0
U00596,B19068,589.29,0
U00073,B19069,54608.53,1
U00357,B19070,4030.11,1
U00961,B19071,2966.82,0
U00306,B19072,3299.54,0
U00050,B19073,22822.53,1
U00935,B19074,463.49,0
U00355,B19075,286.97,0
U00696,B19076,1762.27,0
U00638,B19077,1113.81,0
U00598,B19078,1207.44,0
U00778,B19079,137.37,0
U00247,B19080,204.61,0
U00316,B19081,22.36,0
U00959,B19082,83567.4,1
U00177,B19083,31.28,0
U00303,B19084,5529.11,0
U00089,B19085,92139.61,1
U00787,B19086,888.49,0
U00673,B19087,15360.35,1
U00604,B19088,19776.65,1
U00980,B19089,418.3,0
U00117,B19090,1784.45,0
U00242,B19091,143.11,0
U00170,B19092,4099.86,0
U00396,B19093,1257.69,0
U00321,B19094,19118.86,1
U00531,B19095,3748.98,0
U00355,B19096,3446.77,0
U00749,B19097,3575.23,0
U00068,B19098,1716.46,0
U00643,B19099,6152.0,0
U00949,B19100,2828.67,0
U00669,B19101,47091.86,1
U00583,B19102,859.36,0
U00586,B19103,1133.35,0
U00246,B19104,22239.93,1
U00390,B19105,6023.01,0
U00456,B19106,3366.94,0
U00869,B19107,34200.8,1
U00168,B19108,3898.81,0
U00941,B19109,48496.65,1
U00820,B19110,1843.41,0
U00900,B19111,6806.6,0
U00404,B19112,154.56,0
U00368,B19113,2715.86,0
U00861,B19114,2112.22,0
U00337,B19115,2509.3,0
U00038,B19116,104.0,0
U00859,B19117,1541.54,0
U00815,B19118,449.68,0
U00466,B19119,654.03,0
U00990,B19120,250.49,0
U00621,B19121,2195.83,0
U00868,B19122,54.84,0
U00260,B19123,32897.78,1
U00686,B19124,1861.44,0
U00684,B19125,41060.36,1
U00766,B19126,2768.23,1
U00441,B19127,2825.08,0
U00152,B19128,16795.1,1
U00036,B19129,137.68,0
U00385,B19130,3204.21,0
U00291,B19131,1929.87,0
U00523,B19132,277.85,0
U00535,B19133,559.34,0
U00150,B19134,8322.96,0
U00599,B19135,53.8,0
U00579,B19136,6835.13,1
U00405,B19137,7465.21,1
U00012,B19138,1904.54,0
U00581,B19139,1577.0,0
U00113,B19140,294.82,0
U00012,B19141,5361.43,0
U00555,B19142,6063.72,0
U00329,B19143,201.17,0
U00376,B19144,1589.72,0
U00274,B19145,31942.58,1
U00396,B19146,7025.72,0
U00782,B19147,28906.31,1
U00572,B19148,634.41,0
U00479,B19149,4843.6,0
U00050,B19150,66510.48,1
U00138,B19151,12065.71,1
U00892,B19152,2191.22,0
U00635,B19153,2010.27,0
U00202,B19154,4712.81,0
U00821,B19155,1235.61,0
U00820,B19156,32894.48,1
U00195,B19157,2693.21,0
U00814,B19158,2547.23,0
U00990,B19159,31990.61,1
U00065,B19160,31944.78,1
U00422,B19161,2849.73,0
U00490,B19162,8971.03,1
U00566,B19163,8548.81,0
U00343,B19164,10667.87,1
U00743,B19165,7.71,0
U00558,B19166,9411.42,1
U00974,B19167,15615.23,1
U00541,B19168,976.34,0
U00837,B19169,2149.02,0
U00480,B19170,2882.96,0
U00698,B19171,1131.61,0
U00357,B19172,953.93,0
U00088,B19173,1461.16,0
U00701,B19174,198.72,0
U00405,B19175,971.72,0
U00860,B19176,2158.15,0
U00876,B19177,4247.28,0
U00094,B19178,294.84,0
U00872,B19179,864.21,0
U00671,B19180,35227.63,1
U00060,B19181,2459.66,0
U00082,B19182,797.34,0
U00658,B19183,29964.93,1
U00707,B19184,3502.26,0
U00992,B19185,2881.14,0
U00851,B19186,182.29,0
U00352,B19187,1094.33,0
U00440,B19188,40.98,0
U00577,B19189,1706.07,0
U00914,B19190,35363.6,1
U00353,B19191,480.01,0
U00686,B19192,1244.01,0
U00624,B19193,1328.66,0
U00431,B19194,4411.32,0
U00668,B19195,15206.67,1
U00693,B19196,25499.6,1
U00310,B19197,14470.09,1
U00134,B19198,261.49,0
U00797,B19199,83148.75,1
U00031,B19200,173.41,0
U00617,B19201,488.17,0
U00284,B19202,2178.59,0
U00670,B19203,715.42,0
U00666,B19204,7215.24,1
U00645,B19205,118.41,0
U00611,B19206,2678.44,0
U00763,B19207,1006.3,0
U00586,B19208,2496.47,0
U00944,B19209,95593.68,1
U00993,B19210,1215.43,0
U00202,B19211,1875.19,0
U00634,B19212,1243.4,0
U00538,B19213,44491.35,1
U00343,B19214,1521.98,0
U00892,B19215,671.35,0
U00992,B19216,1280.83,0
U00224,B19217,167.27,0
U00760,B19218,11397.41,0
U00523,B19219,13617.88,1
U00763,B19220,1989.19,0
U00475,B19221,1098.85,0
U00854,B19222,2376.94,0
U00768,B19223,291.12,0
U00291,B19224,1534.45,0
U00720,B19225,708.34,0
U00617,B19226,5595.05,0
U00263,B19227,33098.21,1
U00282,B19228,2074.59,0
U00369,B19229,1339.35,0
U00058,B19230,2058.47,0
U00499,B19231,1106.89,0
U00510,B19232,6960.71,0
U00972,B19233,2861.62,1
U00749,B19234,14702.64,1
U00987,B19235,5614.59,0
U00444,B19236,713.61,0
U00779,B19237,16175.63,1
U00181,B19238,1728.5,0
U00923,B19239,1174.33,0
U00924,B19240,3257.52,0
U00770,B19241,2550.74,0
U00311,B19242,1045.55,0
U00537,B19243,96841.24,1
U00319,B19244,1284.14,0
U00365,B19245,15293.08,1
U00517,B19246,552.09,0
U00378,B19247,1861.11,0
U00351,B19248,14992.52,0
U00035,B19249,3636.57,0
U00964,B19250,7191.12,0
U00036,B19251,2962.62,1
U00811,B19252,6547.56,0
U00238,B19253,35873.77,1
U00629,B19254,66852.24,1
U00821,B19255,1302.8,1
U00868,B19256,1205.51,0
U00537,B19257,1168.74,0
U00299,B19258,38001.87,1
U00894,B19259,2934.34,0
U00320,B19260,6128.63,1
U00198,B19261,11706.18,1
U00350,B19262,1087.65,0
U00323,B19263,529.61,0
U00467,B19264,6277.64,0
U00061,B19265,275.52,0
U00366,B19266,3470.29,0
U00583,B19267,604.19,0
U00053,B19268,851.75,0
U00059,B19269,1074.01,0
U00197,B19270,81.94,0
U00535,B19271,7066.68,1
U00489,B19272,20180.9,1
U00812,B19273,999.15,0
U00983,B19274,12286.59,1
U00315,B19275,348.31,0
U00881,B19276,404.06,0
U00735,B19277,198.33,0
U00726,B19278,2403.28,0
U00379,B19279,28646.85,1
U00524,B19280,7026.51,0
U00252,B19281,7342.68,0
U00269,B19282,29544.1,1
U00650,B19283,1867.98,0
U00520,B19284,58.67,0
U00002,B19285,831.84,0
U00883,B19286,1955.66,0
